gene	PiaoT1	PiaoT2	PiaoT3	PiaoT4	PiaoT5	PiaoT6	PiaoT7	PiaoT8	PiaoT9	CtrlT7	CtrlT8	CtrlT1	CtrlT2	CtrlT9	CtrlT10	CtrlT3	CtrlT4	CtrlT11	CtrlT12	CtrlT5	CtrlT6
ENSGALG00000008305	0.428663	0.279933	0.101769	0.147848	0.442067	0.102242	0.375209	0.416201	0.637617	0.655438	0.696086	0.332969	0.53871	0.335529	0.482204	0.269766	0.323549	0.663585	0.348807	0.360529	0.519812
ENSGALG00000008567	9.71931	9.08439	8.34447	9.39292	10.613	9.81841	10.9271	10.0515	11.1631	10.259	8.80686	10.0333	9.96494	10.683	10.7769	10.3822	11.4668	8.90699	8.33421	10.1458	9.92301
ENSGALG00000002384	6.58646	5.72484	5.35394	4.98099	5.41184	3.97851	4.68924	7.11793	5.22968	8.40284	5.69614	6.69926	5.97031	6.44894	6.3484	7.53459	5.24895	7.437	5.89121	6.12285	6.39268
ENSGALG00000003559	4.63374	4.53505	4.65498	4.66392	4.5441	4.40399	4.74484	4.42847	4.77894	4.42881	4.20869	3.73107	3.7014	4.09174	4.36665	4.19204	3.11769	4.3329	4.86705	3.68063	4.26248
ENSGALG00000007766	5.31643	6.58316	5.09904	5.50752	7.16823	5.1166	8.58448	8.08913	9.96362	5.11159	4.72039	4.931	6.02582	5.99521	5.57641	4.77677	7.0531	5.01597	6.50126	7.33529	5.93653
ENSGALG00000003348	58.9681	62.2448	52.5194	70.4133	53.0491	57.067	59.6953	54.3372	56.8829	68.3683	60.1713	60.3896	64.5066	54.8323	56.2029	58.724	70.572	72.2372	46.8786	49.2802	48.7067
ENSGALG00000016680	7.29124	9.30336	5.94467	5.63029	5.86453	3.69752	10.8289	7.55572	12.2583	7.51203	4.9016	7.34289	9.96944	5.44847	4.73339	6.64998	6.16905	5.54606	4.67358	7.52196	4.79486
ENSGALG00000007135	0.0653735	0	0	0.135583	0.31916	0	0	0	0	0	0	0	0	0	0.0782894	0	0.251428	0.162017	0	0.132504	0
ENSGALG00000028234	1.48337	1.21862	1.87735	2.45669	2.07896	2.23782	1.08908	1.61691	1.25453	1.20046	1.96557	1.15775	1.33624	1.55507	2.00103	2.1381	1.51551	1.62881	1.19538	1.1264	1.63267
ENSGALG00000010005	15.4367	13.3324	16.8875	16.5985	25.854	17.6173	22.3737	21.7652	21.9229	13.7607	13.5162	12.5737	14.2037	17.9544	20.7095	16.8404	19.3724	17.0666	17.4523	20.4405	20.0505
ENSGALG00000003778	21.1237	20.0618	21.2908	19.4794	20.0228	23.0165	15.396	17.762	17.6115	21.5646	20.0554	23.8398	24.5125	22.4742	20.9787	24.8723	20.7991	25.32	23.0429	21.6506	32.0836
ENSGALG00000016053	8.59978	8.28621	9.88642	9.68514	11.6509	9.67076	10.1382	12.7283	11.3967	8.86731	9.72765	8.49843	9.51114	11.2225	10.9499	11.2654	10.8876	9.70903	10.2903	10.8913	9.86131
ENSGALG00000015706	13.0932	12.4437	13.4752	12.3804	12.5839	11.0913	9.97812	12.2217	12.5294	13.679	14.4598	13.7302	13.6572	12.7516	13.5808	13.2492	11.6735	13.5343	12.9263	11.9645	14.293
ENSGALG00000002897	3.38503	3.24096	4.41335	4.63575	2.99955	3.13343	1.43436	2.21792	3.83511	3.14808	3.85682	2.7083	2.12045	3.7295	2.90358	4.15774	3.43349	2.57834	2.99224	2.92833	2.81501
ENSGALG00000027989	13.5152	16.4433	16.5567	12.0822	14.5267	11.4266	16.6864	13.3709	12.7514	15.1386	19.373	14.765	16.7107	13.337	14.5778	13.2164	13.8434	17.5357	15.642	17.8307	13.9507
ENSGALG00000016467	6.88936	7.99318	8.40326	7.53417	5.50268	5.49927	6.06221	5.06487	6.88248	8.55733	7.43242	6.42782	6.80814	8.22357	8.112	7.60489	6.62467	9.00359	5.768	5.90552	8.93867
ENSGALG00000010705	8.57762	7.67273	11.4098	7.60388	8.86622	9.10564	10.691	8.71203	9.67998	10.7982	10.5143	11.8835	11.121	11.4086	8.82953	10.0196	9.26315	8.68638	9.23188	11.1454	10.1657
ENSGALG00000013784	8.51661	10.1193	7.85802	8.57461	11.4004	6.93965	11.9257	11.133	14.3399	8.09107	8.94402	11.1717	10.4564	9.5974	10.3422	7.05484	10.2269	9.07079	9.18687	12.1696	9.0814
ENSGALG00000004248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000028930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000023584	5.19249	3.84606	3.44568	3.90116	3.29096	3.65658	1.6312	5.10084	0.23386	2.09046	1.78805	4.81924	5.5061	2.77146	6.29697	6.54047	2.66384	2.99416	1.55946	4.26514	1.46148
ENSGALG00000005628	163.442	104.511	159.448	239.793	96.6626	311.144	30.4938	72.4861	39.3912	92.1908	146.627	111.543	93.4036	190.492	193.839	177.439	184.516	142.379	113.165	115.245	103.483
ENSGALG00000016764	49.4868	51.127	52.5231	45.201	45.8828	44.6256	49.7679	47.1577	48.4219	56.5986	55.1255	53.1219	53.2966	49.8794	48.4809	50.2495	47.394	50.1031	52.0306	51.9664	49.159
ENSGALG00000026879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000001971	16.3346	17.1334	15.0619	21.7732	20.0648	22.9859	16.6196	17.8434	18.9729	12.2237	20.2797	16.4894	18.0208	20.7809	20.416	19.5448	21.0963	15.717	15.9346	19.0232	14.5045
ENSGALG00000004323	4.56693	4.23242	4.08026	4.86416	5.5318	4.90536	4.43153	6.04368	5.73432	4.71272	4.72736	4.80637	4.94133	4.79623	5.11672	4.69573	5.84618	5.37494	5.42301	5.92711	5.68603
ENSGALG00000004919	0.00633352	0	0	0.00196121	0	0	0	0	0	0	0	0	0	0	0	0	0.015631	0.0103432	0	0	0
ENSGALG00000004664	2.3338	3.74764	0.98607	2.79455	1.6179	1.89334	1.7239	1.75432	1.50197	2.68137	2.74611	2.35761	3.01581	2.37435	2.53793	3.17596	1.93776	2.26292	2.26613	3.6081	3.20682
ENSGALG00000028479	28.135	21.4114	18.7762	17.2155	13.2962	15.467	15.9936	10.7675	12.3551	30.4705	23.7473	31.5024	28.7718	26.3242	12.2289	18.7128	15.5853	13.8202	8.90737	9.53926	12.0021
ENSGALG00000019702	32.8974	35.769	38.9047	37.7185	33.0482	36.2345	28.0421	28.8925	36.7359	30.6359	32.8122	25.1315	28.4718	29.746	32.9202	32.6067	29.1361	33.9341	21.4363	28.5196	33.7887
ENSGALG00000025256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000023521	3.80063	2.22543	2.38949	3.60157	5.33303	3.96443	3.56282	3.54865	4.57279	1.57292	2.09263	2.29337	1.78922	1.96357	3.89821	4.07412	4.10792	5.23543	4.24854	4.37566	4.21885
ENSGALG00000009491	2.66338	3.47318	3.58373	3.66625	2.90946	2.1253	3.39022	4.17796	1.94633	2.15269	2.93614	3.49879	1.88608	1.86213	2.33399	2.88347	1.33039	3.33435	2.68375	2.93452	2.69246
ENSGALG00000009633	8.01224	7.75519	7.71101	7.78664	8.0905	7.20425	8.4334	8.85853	8.37753	7.19303	7.40146	6.67181	7.25408	7.57916	8.21134	7.78767	7.68152	8.11784	8.03372	8.16884	7.88417
ENSGALG00000010431	8.58754	8.59293	7.60618	7.99849	7.6248	7.15689	9.55661	7.63011	7.82435	9.41863	8.6004	7.88388	9.11832	7.67388	7.8273	8.08396	9.38452	8.14324	9.05902	8.39964	8.44129
ENSGALG00000007124	11.2059	13.2824	12.6656	10.0468	6.86214	7.10727	7.74309	10.1653	13.5625	11.4046	9.47202	12.1775	10.3954	8.14802	11.3335	11.5096	10.1586	9.77568	11.2503	8.29776	10.6266
ENSGALG00000015938	17.4124	17.0981	17.3792	17.8444	14.641	17.6807	18.8156	15.6873	17.222	20.012	19.047	15.3402	16.978	18.7425	20.2227	19.0055	15.5233	16.1126	17.2951	20.5523	17.0595
ENSGALG00000025921	0.361368	0.178526	0.310555	0.267927	0.270885	0.177865	0.159215	0.455729	0.348596	0.124698	0.206284	0.442683	0.447866	0.422438	0.1944	0.292203	0.362689	0.169133	0.311878	0.31239	0.253787
ENSGALG00000012143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000005853	0.862343	0.679731	0.807227	1.93695	0.715053	1.6482	1.00111	0.730858	0.764711	0.33521	0.434603	0.52024	0.434221	0.298314	0.878667	0.593152	0.202078	0.50562	0.313554	0.238977	0.629943
ENSGALG00000021636	28.2679	25.3629	29.265	24.5438	21.2215	24.5404	20.044	21.7893	22.452	28.9402	28.7395	28.5903	25.4682	30.7727	24.5306	31.3073	29.9945	34.3202	29.0531	21.0389	24.4432
ENSGALG00000021842	0	0	0	0	0.15717	0	0	0	0	0	0.690813	0.787072	0	0	0	0.330135	0	0	0.94897	0	0
ENSGALG00000002127	5.46077	7.01356	4.19601	2.94054	3.50477	3.52685	2.96738	4.46278	3.38414	9.44129	5.05966	7.89055	3.77929	5.95888	3.38634	6.30306	6.19111	4.37602	3.1358	5.64423	6.5938
ENSGALG00000001492	22.4826	18.4908	18.1521	20.1049	18.7946	20.4564	17.7153	17.0134	18.0406	19.1293	21.138	18.9982	20.8477	23.0623	19.8081	20.0484	19.4769	19.2173	17.5897	19.1918	17.9255
ENSGALG00000014512	42.0651	42.3668	49.1621	51.8598	53.5831	46.5648	47.2917	49.2438	53.3742	38.6217	45.7382	43.7387	48.7661	44.1554	42.5552	43.7622	44.123	41.9329	43.0658	45.6725	43.398
ENSGALG00000003734	14.666	16.8572	16.3906	14.6423	19.2007	15.9318	20.5035	20.0604	21.7579	14.6588	15.0414	13.5887	14.2918	15.556	16.1097	13.852	14.9563	14.3008	16.4648	18.9692	16.1335
ENSGALG00000011323	5.89796	5.40026	7.39963	7.00424	6.73453	4.51318	6.75637	6.24611	5.1474	6.55845	6.07191	4.7626	4.75809	5.45738	6.42218	4.95095	5.77393	5.56846	4.86577	5.72713	3.9979
ENSGALG00000023921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000004903	3.34401	1.22061	4.0037	3.98182	3.21672	4.4034	1.47053	2.61935	1.34321	2.78793	2.08697	0.984149	1.15065	4.00791	2.47611	2.32734	2.57926	2.79132	1.9225	1.54023	1.13974
ENSGALG00000001383	0	0	0.0263176	0	0.160022	0	0.0284606	0.0288098	0	0	0.0275605	0.137465	0	0.385337	0.099393	0.125301	0	0.0301075	0	0	0.092154
ENSGALG00000014286	12.1187	12.1176	10.4493	10.3288	8.94921	8.42607	10.4941	9.42916	9.63224	13.8203	13.8392	14.2284	14.5385	12.1118	12.0798	13.9053	12.7098	12.8287	12.2978	13.6197	13.3705
ENSGALG00000018270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000020775	4.24291	5.13427	4.47259	3.90537	4.26654	4.63848	4.16795	4.02539	5.15372	4.80325	4.03996	5.68308	5.64823	5.07493	4.78515	5.43146	5.36195	5.79537	5.0942	5.92196	5.70017
ENSGALG00000021653	12.1754	8.25738	13.252	12.409	10.9338	9.66305	11.8523	9.11512	11.1816	10.7095	14.1924	15.9423	16.0763	14.414	9.7206	13.0871	10.845	12.0639	11.9387	12.1645	10.9176
ENSGALG00000017164	4.5264	5.4963	3.12038	5.10498	4.82071	3.1053	4.16439	3.27754	7.30987	1.93579	5.68196	7.32421	4.1494	5.26846	3.3454	5.54256	7.43545	5.67754	4.92955	7.97699	5.96695
ENSGALG00000025976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000025908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000005149	0.917067	0.82901	0.923022	1.12204	0.703516	1.48192	0.894572	0.621829	0.376332	0.719928	1.35006	0.501571	0.838589	1.13128	1.21831	0.768335	0.817895	0.851161	0.352695	0.27358	0.711644
ENSGALG00000027269	3.0938	0	0	0	0	0	1.21216	0	0	0	0	0	0.030031	0	0	0	0	0	0	0	0
ENSGALG00000012248	1.44794	1.24788	1.56696	2.15875	1.26641	1.95695	0.766355	1.29259	1.10579	1.48584	1.61247	1.40417	1.39508	1.66753	1.73376	1.85462	1.20048	1.24875	1.14452	0.905037	2.03067
ENSGALG00000004898	5.3043	6.12222	5.89879	5.97211	5.92093	6.28277	5.86371	6.02012	6.91502	5.33845	5.54142	6.87257	5.97639	6.32381	6.36993	5.93339	6.79503	5.6543	5.82481	6.16617	6.30823
ENSGALG00000013507	28.3136	32.3107	24.6574	31.5837	30.3837	30.3295	31.5374	32.3929	34.9699	29.1365	30.8395	30.6763	31.7829	30.3563	29.5925	33.728	37.864	28.367	26.9968	35.8772	27.3385
ENSGALG00000002312	11.7979	7.63908	11.0085	9.60014	6.91035	12.0145	4.02967	5.75495	4.38391	7.82336	12.9768	6.916	8.33661	12.5084	5.63387	7.9819	6.83526	4.09396	3.59931	5.1953	3.51232
ENSGALG00000028490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000003807	26.65	27.711	26.7348	25.4226	25.1033	25.1918	23.7365	24.1077	25.1157	31.164	29.5246	29.6116	27.2769	26.0041	28.8342	25.1704	24.033	27.0541	25.4698	26.6485	24.6283
ENSGALG00000028483	0.377585	0.32562	1.14951	0.750984	0.796675	0.93156	0.171764	0.935668	0.394542	1.00451	0.779614	0.502067	0.237366	0.546431	0.376315	0.532313	0.647449	0.527108	0.219112	0.372473	0.388605
ENSGALG00000020505	1.24857	1.47869	1.67492	1.15012	1.34096	1.76991	0.814024	1.39956	1.93201	1.71397	1.44578	1.80993	1.49659	2.11848	1.46311	1.37268	1.54718	1.16236	2.11717	1.41124	1.61092
ENSGALG00000027813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000002422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000016016	2.97323	5.07781	1.92976	4.4681	4.29815	1.97952	13.0623	10.2514	13.7755	0.689221	0.408933	1.58438	2.28254	1.45455	4.01415	1.67888	2.08254	3.87051	5.37777	5.09493	4.52021
ENSGALG00000000534	0	0.044337	0	0.17532	0	0	0	0.0209009	0.0437374	0.109135	0.191174	0.0224552	0.0199872	0.187142	0.0465284	0.11647	0.18047	0.0706383	0.121324	0	0
ENSGALG00000011955	0.989432	0.996255	2.79979	1.41754	1.65769	1.25889	1.07674	0.941639	1.17568	0.794647	0.465783	0.60289	0.363056	0.527188	1.24925	0.513668	1.47458	1.26838	1.69213	0.912857	1.24208
ENSGALG00000013804	8.48083	6.02294	5.18378	4.77194	5.82842	4.83731	6.21404	5.54307	7.429	4.74346	6.38215	4.72117	6.67639	5.28521	5.73443	4.61723	4.69571	7.36544	5.20255	5.32027	4.71068
ENSGALG00000026381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000028608	0.25859	0.29912	0.363921	0.168046	0.287047	0	0.545125	0.547423	0.145171	0.00458665	0.0927309	0.316271	0.382782	0.00791299	0.368077	0.0949573	0.00762923	0.416734	0.147516	0.254118	0.142517
ENSGALG00000006546	61.6403	55.9837	62.2285	60.21	60.5627	64.2165	70.6722	73.2174	87.5531	64.4455	60.1633	68.4881	61.2144	64.7248	69.3905	76.9401	75.8464	86.801	88.0887	81.6159	82.3292
ENSGALG00000013661	5.26415	4.37497	6.11334	7.71209	4.7929	5.90445	4.7124	4.34316	4.79022	5.93386	4.51475	4.34817	4.71124	5.71779	6.12779	5.63756	4.6082	5.89026	4.23082	4.44774	5.97436
ENSGALG00000005886	6.53756	4.96956	7.24168	9.45966	5.4779	9.98485	4.1378	4.58526	3.49263	6.30388	9.13155	5.72091	7.03919	9.89551	8.17009	8.81563	6.64124	5.95509	4.30016	5.1896	5.17013
ENSGALG00000001479	9.55386	11.2937	11.2336	10.9813	10.7287	10.4312	11.4327	10.4881	12.2478	12.3582	11.4242	10.5529	13.243	11.1607	10.4744	10.4961	11.8678	12.1535	10.3023	11.2271	10.0597
ENSGALG00000026739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000026580	0.762634	1.39004	1.96734	2.0044	1.07885	1.47575	0.518238	0.861252	0.871247	2.25075	1.42604	2.1802	0.726568	1.49079	0.786709	1.33057	0.306758	1.43606	1.13605	2.30372	2.3604
ENSGALG00000012583	4.89327	6.45448	5.48185	5.13796	8.49384	7.96076	7.58399	7.9686	4.29402	5.9276	10.1399	7.90893	11.8731	3.28604	4.46684	7.89034	5.98245	6.75164	8.45473	7.21472	7.91517
ENSGALG00000003336	4.16802	5.62613	4.79667	4.32774	5.58879	5.79996	4.18494	4.97697	5.41142	5.43004	5.82501	3.96478	4.85286	6.74603	5.89812	5.5571	6.06805	7.04327	9.8367	7.86209	8.2196
ENSGALG00000014213	9.50532	8.01268	7.99862	10.6898	9.45504	8.49272	9.17213	9.09548	9.08319	8.49793	8.73874	7.77317	8.57011	8.06053	9.08649	10.1437	8.29573	10.3872	9.30802	11.8049	10.9771
ENSGALG00000011998	23.6244	22.158	22.912	18.5583	18.2856	19.8034	20.0244	19.5114	17.6465	22.8743	24.1406	23.198	21.2483	22.1038	22.9462	19.7682	19.3998	23.0666	21.81	20.0646	20.0555
ENSGALG00000025934	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0412443	0	0	0	0	0	0	0
ENSGALG00000004648	76.1865	70.8196	87.5878	72.4503	68.8812	69.2507	72.6269	63.5747	68.7546	78.0628	81.6382	70.3234	75.7544	78.0016	70.3721	74.2145	63.259	71.7901	71.3458	67.2172	69.7599
ENSGALG00000002143	7.72661	7.02969	7.48206	7.9918	9.11545	6.75173	8.27694	9.60164	9.89485	7.39585	8.26568	9.82681	8.60556	8.57681	8.86495	8.31774	10.6642	8.60632	9.6234	10.1288	10.506
ENSGALG00000004641	0.41878	0.351874	0.436943	0.52534	0.689595	0.386624	1.10186	0.922768	0.836303	0.46194	0.387146	0.896338	0.903726	0.844654	0.640769	0.820051	0.732999	0.525966	0.843933	0.386829	0.688371
ENSGALG00000020575	0.291082	0.0878306	0.418749	0.293069	0.155667	0.37588	0	0	0.00265761	0.35338	0.394418	0.331142	0.221672	0.415437	0.356646	0.179708	0.241525	0.191258	0.212154	0.355904	0.303075
ENSGALG00000007771	9.87521	9.32257	9.94061	8.98437	7.8696	9.19864	11.6444	9.03692	13.7158	8.90256	12.9643	12.0454	12.0779	10.2747	9.29	10.8955	11.8787	12.0043	11.4079	9.91944	11.7229
ENSGALG00000015437	49.155	55.6689	59.0676	68.0735	56.7514	55.4657	57.9147	55.1984	52.594	65.2741	50.9576	57.4894	58.086	61.6693	58.599	63.3918	55.2	62.2403	67.8094	58.1313	57.8929
ENSGALG00000010624	31.072	31.8245	31.6183	39.697	39.3338	33.3574	39.7829	36.7139	37.7965	30.7622	38.074	35.0183	33.2578	37.6778	37.1537	31.5029	37.9855	26.2558	33.2343	35.9048	32.2283
ENSGALG00000005292	3.23281	3.81507	2.60751	2.85902	5.22095	2.66222	3.66034	4.06111	4.25631	4.98425	4.02393	3.69465	3.97091	5.87683	3.3971	4.28969	4.8155	5.82757	7.44227	5.17678	6.61918
ENSGALG00000013512	123.406	74.4758	73.0264	74.0621	131.396	106.848	88.4738	137.007	108.135	80.2686	139.922	114.87	126.776	93.2005	89.7057	124.211	140.546	93.5707	150.787	138.948	80.2961
ENSGALG00000022940	16.7949	13.6417	21.7753	19.5702	17.7947	25.2231	4.05288	8.41996	5.5439	16.8571	19.0565	16.1231	17.4537	25.7083	15.9858	18.3647	20.2558	11.8263	8.29368	10.6122	8.11713
ENSGALG00000012543	20.5908	20.56	17.4888	18.1141	18.1389	9.69044	18.37	19.9385	18.5833	20.9027	21.4722	19.4694	22.4585	22.5082	19.7251	18.0212	18.366	17.9265	18.4826	16.077	18.2898
ENSGALG00000000761	19.5098	19.2979	17.328	19.7279	23.3987	17.7102	24.128	24.5975	23.6567	19.4035	16.1741	20.0955	15.992	18.1985	24.8568	23.774	22.7159	26.6969	27.3067	23.4172	27.7303
ENSGALG00000000055	27.3355	22.1297	20.5726	23.1973	21.4397	18.0471	23.1848	21.7555	19.9834	29.4086	25.7478	22.7962	23.0802	24.6266	24.9984	29.4523	25.7924	27.4983	23.8486	27.002	23.6118
ENSGALG00000005935	8.62324	8.1589	7.81059	8.32405	7.61861	8.38817	8.29352	7.98116	6.8927	8.17392	9.37694	9.07232	9.45923	8.98142	9.10059	10.014	9.65554	8.88202	8.9958	9.08634	8.91913
ENSGALG00000001802	6.16292	6.1483	5.39419	5.13385	4.5351	5.45673	4.36652	5.07252	5.31303	6.86798	7.51954	9.93152	8.10925	6.95815	6.42568	7.99556	7.4986	6.46733	6.00362	8.05243	7.93461
ENSGALG00000004063	12.3768	11.1595	13.5299	13.7787	12.3278	14.6575	11.8285	11.2299	10.2782	12.7195	12.4411	12.3672	13.906	13.525	12.2604	13.7144	12.0501	12.3881	10.5607	11.4982	14.2572
ENSGALG00000026007	2.11305	2.06742	2.26881	2.4833	1.79336	2.62143	2.11146	1.98106	2.30797	2.42785	2.32685	1.99432	1.8188	2.14392	1.75141	2.09722	1.92976	2.18509	1.92876	1.74911	2.19815
ENSGALG00000026036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000000680	1.17842	1.55363	1.63626	1.11135	0.671699	1.14427	0.798858	0.686155	0.617364	1.16233	1.21223	1.78377	1.43152	0.766331	1.00183	0.870757	1.29888	0.515815	0.853116	1.1447	1.15492
ENSGALG00000008625	14.6868	16.0493	15.1293	14.8368	15.2111	14.9901	15.0864	14.5312	14.7184	15.3695	14.655	13.5747	17.4064	14.6876	14.1665	14.7762	15.734	13.5771	15.738	15.7206	15.6131
ENSGALG00000028729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000004127	0.37313	0.302461	0.658757	0.109006	0.176854	0.0890767	0.418922	0.585281	0.363661	1.19755	0.941978	0.701239	0.624291	0.565575	0.557545	1.20923	0.250197	0.788208	0.840032	0.537971	0.974015
ENSGALG00000028637	4.01565	3.73993	4.47323	4.95056	7.12122	5.18389	5.57699	6.16738	6.00727	3.45611	3.57555	4.04398	4.6206	4.89365	5.48413	3.63581	5.01805	2.96063	4.4136	4.73839	4.33737
ENSGALG00000025219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000026377	73.1891	67.0685	72.5218	83.4359	71.5763	69.9052	58.7183	68.0496	71.756	75.7905	70.2734	75.5432	89.4995	75.5745	71.5231	75.3607	80.0354	75.8353	73.5545	71.3705	65.5717
ENSGALG00000007927	0.0448147	0	0.100598	0.137546	0	0.237519	0	0	0	0	0.0110285	0	0	0	0.0546634	0.0365925	0.0533221	0.0120184	0	0	0.0506873
ENSGALG00000008335	5.76134	5.06792	4.89076	5.50741	5.06465	5.10826	5.73336	5.62335	4.79439	5.9865	5.6296	5.65574	5.77845	5.3713	5.45315	5.95272	5.3578	7.24625	6.29591	5.35607	7.16024
ENSGALG00000013092	61.1931	64.9216	66.2551	58.9438	59.1018	53.2325	60.0718	52.2531	58.8378	67.2614	62.9912	58.4944	60.2037	59.6056	57.7519	55.679	50.5367	63.4649	56.2221	58.7088	56.3131
ENSGALG00000008416	0.47178	0.403287	0.288742	0.508274	0.443859	0.416739	0.227518	0.316066	0.369273	0.557365	0.529335	0.222706	0.338037	0.474302	0.293538	0.269278	0.340747	0.487254	0.198062	0.369015	0.351681
ENSGALG00000014166	26.1407	34.0388	31.8412	23.8955	23.4408	16.3706	31.9983	35.5923	29.5987	37.8084	36.1775	16.3423	30.6411	31.9503	20.2122	24.0494	33.305	23.6842	21.6573	33.0102	27.3008
ENSGALG00000024486	51.6576	36.5415	36.8699	47.7301	48.2504	53.8635	26.7258	28.4899	26.4629	35.0105	15.9712	34.7629	32.2921	33.9154	22.7403	36.2228	25.2082	29.2438	17.6199	24.5168	25.1258
ENSGALG00000013813	0.22218	0.157835	0.238621	0.57115	0.220493	0.257673	0.238989	0.124311	0.208219	0.212359	0.312977	0.174513	0.35889	0.392624	0.522884	0.2706	0.173718	1.05285	0.998021	0.243363	0.582865
ENSGALG00000027167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.310885	0	0	0	0	0	0
ENSGALG00000025128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000001364	88.2064	93.3392	90.437	96.6436	98.3689	84.674	100.495	97.9597	98.5259	88.3889	94.009	85.2743	93.9033	101.121	99.011	98.3417	102.276	94.8499	92.1992	98.7808	97.4687
ENSGALG00000002759	10.3036	7.93627	8.37442	9.38893	9.13135	9.47596	8.2215	10.544	9.98162	8.36513	8.46272	8.39049	8.46448	9.24433	9.51882	9.02384	9.54125	7.92123	9.21335	9.20612	10.1303
ENSGALG00000015802	23.5098	35.2307	29.5797	35.1849	17.566	23.1176	25.0882	19.1678	26.0246	23.3155	26.2166	31.0201	26.0108	24.1448	32.7225	28.2124	26.9835	32.1214	18.9529	21.602	29.9542
ENSGALG00000020458	0.0119818	0	0	0	0	0	0	0	0	0	0	0	0.0579081	0	0	0.0434074	0	0	0	0	0
ENSGALG00000027929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0731233	0	0	0	0
ENSGALG00000006236	0.278494	1.02301	0.526241	0.505595	0.310133	0.357345	0.209724	0.146027	0.318421	0.4257	0.33451	0.185347	0.235166	0.421726	0.415283	0.310885	0.331264	0.801601	0.149147	0.699293	0.457678
ENSGALG00000006470	4.43807	4.59082	5.02099	3.42258	3.77059	2.97294	4.14615	4.05003	4.25899	5.2767	4.86137	4.55966	5.37646	3.6121	4.26887	4.15148	3.56562	4.7614	4.64075	5.02729	4.2316
ENSGALG00000012050	5.28863	5.52011	5.89983	5.22039	5.38427	5.65857	4.69246	5.51453	6.3124	6.51095	4.76876	5.54321	6.62478	5.60247	5.73724	5.17869	5.44957	5.07682	6.03385	5.60403	8.5007
ENSGALG00000001639	4.37215	4.16782	3.85596	4.21395	4.03669	4.41394	3.82543	3.86716	3.30322	3.92291	3.6515	3.81736	3.8617	4.48529	4.29558	3.28323	3.13828	3.51957	2.99364	3.3334	4.13163
ENSGALG00000006821	115.943	80.2753	140.995	158.133	143.143	161.538	148.908	136.201	95.2491	73.637	83.9101	98.9357	58.5006	106.283	154.234	147.332	139.104	158.842	157.858	108.966	118.841
ENSGALG00000023986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSGALG00000011384	10.4853	11.9723	12.3611	11.7769	15.6951	11.492	15.3328	14.0155	18.0664	12.956	12.944	13.5924	13.1777	12.6473	15.4719	13.73	16.7227	12.5887	13.6493	18.1581	16.0295
ENSGALG00000006916	7.07391	6.42628	7.19847	9.95154	6.84802	6.71231	6.59539	5.39336	6.67446	6.12696	7.01275	7.89339	4.31201	7.20144	7.05173	9.31546	4.28207	9.06143	6.62131	7.1377	7.92011
ENSGALG00000005621	2.14881	1.84958	1.93103	2.31446	2.87969	2.85588	2.79002	2.23492	2.92537	2.60763	1.86716	2.76386	1.85004	2.78385	2.33325	2.60309	2.8844	2.44973	3.77447	2.93114	3.25755
ENSGALG00000017001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
